"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0060053","neurofilament cytoskeleton",0.000160662,0.005462507,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0060076","excitatory synapse",0.005960933,0.2026717,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0060077","inhibitory synapse",0.001986911,0.06755498,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0060091","kinocilium",0.0006938199,0.02358988,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0060171","stereocilium membrane",0.000596635,0.02028559,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0060187","cell pole",0.0004072401,0.01384616,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0060198","clathrin-sculpted vesicle",0.001218943,0.04144407,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0060201","clathrin-sculpted acetylcholine transport vesicle membrane",0.0006823456,0.02319975,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0060203","clathrin-sculpted glutamate transport vesicle membrane",0.000670599,0.02280037,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0060342","photoreceptor inner segment membrane",7.378547e-05,0.002508706,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0060473","cortical granule",8.106316e-06,0.0002756147,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0060987","lipid tube",0.0001914604,0.006509653,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0061202","clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane",0.001039006,0.03532619,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0061474","phagolysosome membrane",5.22334e-05,0.001775936,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0061574","ASAP complex",7.416781e-05,0.002521706,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0061617","MICOS complex",0.0007973679,0.02711051,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0061618","sublamina densa",0.0002386982,0.00811574,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0061673","mitotic spindle astral microtubule",0.0001241439,0.004220892,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0061689","tricellular tight junction",0.000259457,0.008821537,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0061700","GATOR2 complex",0.0008875502,0.03017671,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0061702","inflammasome complex",0.0004724408,0.01606299,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0065010","extracellular membrane-bounded organelle",0.0002219628,0.007546734,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0070022","transforming growth factor beta receptor complex",0.0009395239,0.03194381,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0070032","synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex",0.0002368509,0.008052929,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0070033","synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex",0.0001296969,0.004409693,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0070044","synaptobrevin 2-SNAP-25-syntaxin-1a complex",4.488302e-05,0.001526023,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0070069","cytochrome complex",0.00267761,0.09103875,0,0,0,1,1,34,0.10448,0,0,0,0,1,1
"GO:0070083","clathrin-sculpted monoamine transport vesicle membrane",0.0008134156,0.02765613,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0070110","ciliary neurotrophic factor receptor complex",0.0004229826,0.01438141,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0070160","occluding junction",0.01574647,0.5353799,0,0,0,1,1,123,0.3779719,0,0,0,0,1,1
"GO:0070176","DRM complex",5.405702e-05,0.001837939,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070187","telosome",0.0008916822,0.03031719,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0070195","growth hormone receptor complex",0.0003145251,0.01069385,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070274","RES complex",0.0005332306,0.01812984,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070369","beta-catenin-TCF7L2 complex",0.0008847781,0.03008245,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070381","endosome to plasma membrane transport vesicle",0.0002247933,0.007642971,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070382","exocytic vesicle",0.01706309,0.5801451,0,0,0,1,1,165,0.5070354,0,0,0,0,1,1
"GO:0070390","transcription export complex 2",1.887781e-05,0.0006418455,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070418","DNA-dependent protein kinase complex",0.0001523058,0.005178396,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070419","nonhomologous end joining complex",0.0009031484,0.03070705,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0070435","Shc-EGFR complex",0.0002112542,0.007182642,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070436","Grb2-EGFR complex",0.0001477279,0.005022747,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070442","integrin alphaIIb-beta3 complex",2.630962e-05,0.000894527,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070449","elongin complex",0.0001552062,0.005277009,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0070461","SAGA-type complex",0.001450893,0.04933037,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0070469","respiratory chain",0.005852662,0.1989905,0,0,0,1,1,99,0.3042213,0,0,0,0,1,1
"GO:0070522","ERCC4-ERCC1 complex",0.0004884035,0.01660572,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0070531","BRCA1-A complex",0.000463134,0.01574655,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0070545","PeBoW complex",0.000377971,0.01285101,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0070552","BRISC complex",0.0001539036,0.005232723,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0070554","synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex",0.0001848397,0.006284551,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070557","PCNA-p21 complex",4.496131e-05,0.001528684,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070578","RISC-loading complex",0.0006213436,0.02112568,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0070603","SWI/SNF superfamily-type complex",0.005822092,0.1979511,0,0,0,1,1,71,0.2181789,0,0,0,0,1,1
"GO:0070618","Grb2-Sos complex",4.351584e-05,0.001479538,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070652","HAUS complex",0.0001273735,0.004330698,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0070685","macropinocytic cup",3.106856e-05,0.001056331,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070695","FHF complex",0.0003927986,0.01335515,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0070701","mucus layer",5.158021e-05,0.001753727,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070702","inner mucus layer",3.665159e-05,0.001246154,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070703","outer mucus layer",3.665159e-05,0.001246154,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070722","Tle3-Aes complex",0.0003318183,0.01128182,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070724","BMP receptor complex",0.0006454958,0.02194686,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070743","interleukin-23 complex",0.0002351677,0.007995703,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070761","pre-snoRNP complex",0.0004939097,0.01679293,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0070762","nuclear pore transmembrane ring",5.227464e-05,0.001777338,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070765","gamma-secretase complex",0.0001906915,0.006483511,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0070772","PAS complex",0.0001882409,0.006400191,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070776","MOZ/MORF histone acetyltransferase complex",0.0008596997,0.02922979,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0070820","tertiary granule",0.01052533,0.3578612,0,0,0,1,1,163,0.5008895,0,0,0,0,1,1
"GO:0070821","tertiary granule membrane",0.005508699,0.1872958,0,0,0,1,1,72,0.2212518,0,0,0,0,1,1
"GO:0070822","Sin3-type complex",0.001435787,0.04881677,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0070826","paraferritin complex",3.090011e-05,0.001050604,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070847","core mediator complex",0.0007744773,0.02633223,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0070852","cell body fiber",0.0008626584,0.02933039,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0070860","RNA polymerase I core factor complex",0.0001087183,0.003696422,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070876","SOSS complex",0.0003336908,0.01134549,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0070877","microprocessor complex",0.0001512405,0.005142178,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070931","Golgi-associated vesicle lumen",2.982125e-05,0.001013922,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0070937","CRD-mediated mRNA stability complex",0.0005675784,0.01929767,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0070938","contractile ring",0.001207509,0.0410553,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0070939","Dsl1/NZR complex",0.0004004045,0.01361375,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0070971","endoplasmic reticulum exit site",0.00169523,0.05763782,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0070985","TFIIK complex",0.0003885992,0.01321237,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070992","translation initiation complex",0.0002073036,0.007048323,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0070993","translation preinitiation complex",6.742623e-05,0.002292492,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071001","U4/U6 snRNP",0.0001018404,0.003462574,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071004","U2-type prespliceosome",0.0008086241,0.02749322,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0071006","U2-type catalytic step 1 spliceosome",0.0004362557,0.0148327,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071007","U2-type catalytic step 2 spliceosome",3.360443e-05,0.001142551,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071008","U2-type post-mRNA release spliceosomal complex",0.0007283012,0.02476224,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0071010","prespliceosome",0.001010707,0.03436405,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0071011","precatalytic spliceosome",0.001157072,0.03934044,0,0,0,1,1,28,0.08604237,0,0,0,0,1,1
"GO:0071012","catalytic step 1 spliceosome",0.0005772218,0.01962554,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0071013","catalytic step 2 spliceosome",0.00566671,0.1926682,0,0,0,1,1,95,0.2919295,0,0,0,0,1,1
"GO:0071014","post-mRNA release spliceosomal complex",0.0009945826,0.03381581,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0071020","post-spliceosomal complex",0.0003068577,0.01043316,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071021","U2-type post-spliceosomal complex",0.0002872446,0.009766315,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071062","alphav-beta3 integrin-vitronectin complex",0.0001414371,0.004808862,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071065","alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex",0.0001452172,0.004937383,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071133","alpha9-beta1 integrin-ADAM8 complex",2.221959e-05,0.000755466,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071141","SMAD protein complex",0.001245742,0.04235522,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0071144","SMAD2-SMAD3 protein complex",0.0005091955,0.01731265,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071146","SMAD3-SMAD4 protein complex",2.867948e-05,0.0009751022,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071148","TEAD-1-YAP complex",0.0004492933,0.01527597,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071149","TEAD-2-YAP complex",0.0001471572,0.005003343,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071159","NF-kappaB complex",4.852187e-05,0.001649743,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071203","WASH complex",0.0007942998,0.02700619,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0071204","histone pre-mRNA 3'end processing complex",0.0005785774,0.01967163,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0071339","MLL1 complex",0.001497206,0.05090501,0,0,0,1,1,29,0.08911532,0,0,0,0,1,1
"GO:0071437","invadopodium",0.00171182,0.05820188,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0071438","invadopodium membrane",0.0006752353,0.022958,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0071439","clathrin complex",0.000844842,0.02872463,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0071458","integral component of cytoplasmic side of endoplasmic reticulum membrane",0.0003514982,0.01195094,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0071540","eukaryotic translation initiation factor 3 complex, eIF3e",4.681428e-05,0.001591686,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071541","eukaryotic translation initiation factor 3 complex, eIF3m",0.0006607981,0.02246713,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0071546","pi-body",0.0002988877,0.01016218,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0071547","piP-body",0.0002271048,0.007721562,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane",0.0008765288,0.02980198,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0071561","nucleus-vacuole junction",9.934894e-05,0.003377864,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071564","npBAF complex",0.001216562,0.04136312,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0071565","nBAF complex",0.001910316,0.06495075,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0071575","integral component of external side of plasma membrane",1.993186e-05,0.0006776831,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071595","Nem1-Spo7 phosphatase complex",8.475442e-05,0.00288165,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071598","neuronal ribonucleoprotein granule",0.0004267441,0.0145093,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071664","catenin-TCF7L2 complex",0.000908643,0.03089386,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071665","gamma-catenin-TCF7L2 complex",2.386497e-05,0.0008114088,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071682","endocytic vesicle lumen",0.0009942345,0.03380397,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0071748","monomeric IgA immunoglobulin complex",1.87796e-05,0.0006385065,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071752","secretory dimeric IgA immunoglobulin complex",1.87796e-05,0.0006385065,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071756","pentameric IgM immunoglobulin complex",1.87796e-05,0.0006385065,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071782","endoplasmic reticulum tubular network",0.001423097,0.04838528,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0071797","LUBAC complex",0.0005297232,0.01801059,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0071817","MMXD complex",0.0001166502,0.003966107,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0071818","BAT3 complex",5.717058e-05,0.0019438,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071819","DUBm complex",8.65686e-05,0.002943332,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071821","FANCM-MHF complex",7.530154e-05,0.002560252,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071914","prominosome",4.398939e-05,0.001495639,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0071920","cleavage body",0.0001768547,0.006013059,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0071942","XPC complex",0.0003164563,0.01075951,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0071953","elastic fiber",0.0002303158,0.007830738,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0071986","Ragulator complex",0.0001515177,0.005151601,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0072357","PTW/PP1 phosphatase complex",0.0003867319,0.01314888,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0072487","MSL complex",0.0002791348,0.009490582,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0072492","host cell mitochondrial intermembrane space",1.406994e-05,0.0004783778,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0072517","host cell viral assembly compartment",0.0002446112,0.00831678,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0072534","perineuronal net",0.0006081841,0.02067826,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0072536","interleukin-23 receptor complex",0.000102552,0.003486767,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0072546","ER membrane protein complex",0.0004523698,0.01538057,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0072557","IPAF inflammasome complex",8.420084e-05,0.002862829,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0072558","NLRP1 inflammasome complex",0.0002343922,0.007969336,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0072559","NLRP3 inflammasome complex",0.0001370235,0.004658798,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0072562","blood microparticle",0.006622099,0.2251514,0,0,0,1,1,116,0.3564613,0,0,0,0,1,1
"GO:0072563","endothelial microparticle",0.0001576162,0.005358951,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0072589","box H/ACA scaRNP complex",4.814827e-05,0.001637041,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0072669","tRNA-splicing ligase complex",0.0008129752,0.02764116,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0072686","mitotic spindle",0.006869568,0.2335653,0,0,0,1,1,81,0.2489083,0,0,0,0,1,1
"GO:0072687","meiotic spindle",0.0002348623,0.007985318,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0075341","host cell PML body",5.817151e-05,0.001977831,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex",0.001822969,0.06198095,0,0,0,1,1,32,0.09833414,0,0,0,0,1,1
"GO:0089701","U2AF",0.0001484859,0.005048521,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0089717","spanning component of membrane",0.002207116,0.07504194,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0090498","extrinsic component of Golgi membrane",6.961122e-05,0.002366781,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0090533","cation-transporting ATPase complex",0.00116096,0.03947265,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0090534","calcium ion-transporting ATPase complex",0.0002797806,0.009512541,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0090537","CERF complex",0.0004690211,0.01594672,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0090543","Flemming body",0.002020205,0.06868696,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0090544","BAF-type complex",0.002360919,0.08027125,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0090568","nuclear transcriptional repressor complex",0.002486051,0.08452573,0,0,0,1,1,28,0.08604237,0,0,0,0,1,1
"GO:0090571","RNA polymerase II transcription repressor complex",0.0006271744,0.02132393,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0090575","RNA polymerase II transcription factor complex",0.01291936,0.4392583,0,0,0,1,1,131,0.4025554,0,0,0,0,1,1
"GO:0090576","RNA polymerase III transcription factor complex",0.0004343752,0.01476876,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0090619","meiotic spindle pole",1.826166e-05,0.0006208966,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0090651","apical cytoplasm",3.846472e-05,0.001307801,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0090658","cone matrix sheath",2.090972e-05,0.0007109304,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0090661","box H/ACA telomerase RNP complex",4.814827e-05,0.001637041,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0090723","growth cone part",0.003085906,0.1049208,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0090724","central region of growth cone",0.0006380155,0.02169253,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0090725","peripheral region of growth cone",6.95525e-05,0.002364785,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097013","phagocytic vesicle lumen",7.081764e-05,0.0024078,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0097014","ciliary plasm",0.01069337,0.3635746,0,0,0,1,1,110,0.3380236,0,0,0,0,1,1
"GO:0097025","MPP7-DLG1-LIN7 complex",0.0005766808,0.01960715,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0097038","perinuclear endoplasmic reticulum",0.001388029,0.04719299,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0097057","TRAF2-GSTP1 complex",4.977687e-05,0.001692414,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097058","CRLF-CLCF1 complex",6.931206e-05,0.00235661,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0097059","CNTFR-CLCF1 complex",3.89561e-05,0.001324507,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097123","cyclin A1-CDK2 complex",0.0001133577,0.003854162,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097124","cyclin A2-CDK2 complex",2.600871e-05,0.0008842961,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097125","cyclin B1-CDK1 complex",0.0002231182,0.007586018,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097129","cyclin D2-CDK4 complex",0.0001634918,0.00555872,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0097132","cyclin D2-CDK6 complex",0.0001823014,0.006198248,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097134","cyclin E1-CDK2 complex",7.843712e-05,0.002666862,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097135","cyclin E2-CDK2 complex",4.590667e-05,0.001560827,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097136","Bcl-2 family protein complex",0.0005219447,0.01774612,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0097144","BAX complex",8.953469e-06,0.0003044179,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097145","BAK complex",4.531569e-05,0.001540733,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097149","centralspindlin complex",0.0002219729,0.007547079,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0097165","nuclear stress granule",0.0001849044,0.006286749,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0097169","AIM2 inflammasome complex",0.0001113146,0.003784697,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0097179","protease inhibitor complex",4.108656e-05,0.001396943,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0097181","protein C inhibitor-coagulation factor V complex",1.583169e-05,0.0005382775,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097182","protein C inhibitor-coagulation factor Xa complex",1.583169e-05,0.0005382775,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097183","protein C inhibitor-coagulation factor XI complex",1.583169e-05,0.0005382775,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097196","Shu complex",8.399255e-05,0.002855747,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097197","tetraspanin-enriched microdomain",0.000529221,0.01799351,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0097208","alveolar lamellar body",0.0003455786,0.01174967,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0097209","epidermal lamellar body",0.0002880484,0.009793645,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0097224","sperm connecting piece",0.0001929971,0.0065619,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097225","sperm midpiece",0.001834097,0.06235929,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0097226","sperm mitochondrial sheath",3.719469e-05,0.00126462,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097227","sperm annulus",0.0003754582,0.01276558,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0097228","sperm principal piece",0.001415558,0.04812899,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0097229","sperm end piece",0.0002468825,0.008394005,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097233","alveolar lamellar body membrane",0.0001032541,0.003510639,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0097255","R2TP complex",0.0003177008,0.01080183,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0097342","ripoptosome",0.0002361624,0.008029521,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0097344","Rix1 complex",0.0001111766,0.003780004,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0097346","INO80-type complex",0.0008350232,0.02839079,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
